transaction_id,transaction_date,customer_id,customer_name,product_id,product_name,product_category,region,state,sales_channel,quantity,unit_price,discount,sales_amount,cost,profit,payment_method
1000976,2025-05-27,12822,Customer 12822,P1015,Monitor Stand,Office,Midwest,Ohio,Store,3,64.99,0.1,175.47,93.0,82.47,Debit Card
1000977,2026-03-17,10116,Customer 10116,P1014,Wireless Headphones,Electronics,Midwest,Michigan,Mobile App,1,79.99,0.15,67.99,42.0,25.99,Debit Card
1000978,2025-02-02,13186,Customer 13186,P1020,Smart Watch,Electronics,Southeast,Georgia,Online,2,149.99,0.0,299.98,172.0,127.98,Credit Card
1000979,2025-03-11,11467,Customer 11467,P1007,Wireless Mouse,Office,Midwest,Wisconsin,Mobile App,2,39.99,0.05,75.98,36.0,39.98,PayPal
1000980,2025-07-23,11792,Customer 11792,P1002,Electric Kettle,Home & Kitchen,Southeast,Georgia,Store,5,44.99,0.15,191.21,115.0,76.21,Credit Card
1000981,2025-05-05,10255,Customer 10255,P1024,Portable Charger,Electronics,West,Oregon,Online,3,34.99,0.0,104.97,52.5,52.47,Cash
1000982,2025-08-26,13678,Customer 13678,P1006,T-Shirt,Clothing,West,California,Online,4,24.99,0.0,99.96,40.0,59.96,Credit Card
1000983,2025-05-28,11412,Customer 11412,P1010,Wireless Mouse,Office,Southwest,Arizona,Store,2,39.99,0.0,79.98,36.0,43.98,Cash
1000984,2025-05-27,13277,Customer 13277,P1005,Portable Charger,Electronics,Midwest,Michigan,Mobile App,1,34.99,0.1,31.49,17.5,13.99,Credit Card
1000985,2025-07-13,12162,Customer 12162,P1005,Jacket,Clothing,Northeast,Pennsylvania,Online,2,119.99,0.05,227.98,126.0,101.98,Mobile Pay
1000986,2025-01-30,10288,Customer 10288,P1001,USB-C Hub,Electronics,West,Washington,Store,3,39.99,0.05,113.97,57.0,56.97,Credit Card
1000987,2026-01-14,10546,Customer 10546,P1002,Monitor Stand,Office,Southeast,North Carolina,Mobile App,1,64.99,0.2,51.99,31.0,20.99,Cash
1000988,2026-04-19,10671,Customer 10671,P1014,Office Chair,Office,Northeast,Connecticut,Store,2,229.99,0.1,413.98,270.0,143.98,Credit Card
1000989,2025-08-07,10154,Customer 10154,P1019,Office Chair,Office,Southeast,South Carolina,Store,1,229.99,0.05,218.49,135.0,83.49,Mobile Pay
1000990,2025-04-26,10225,Customer 10225,P1008,Running Shoes,Clothing,Southwest,Arizona,Online,1,109.99,0.15,93.49,58.0,35.49,Debit Card
1000991,2026-05-08,10126,Customer 10126,P1022,Electric Kettle,Home & Kitchen,Midwest,Illinois,Store,1,44.99,0.05,42.74,23.0,19.74,Credit Card
1000992,2026-04-22,14349,Customer 14349,P1008,USB-C Hub,Electronics,Southwest,Nevada,Online,2,39.99,0.05,75.98,38.0,37.98,Credit Card
1000993,2025-09-10,14633,Customer 14633,P1001,Mechanical Keyboard,Office,Southwest,Nevada,Online,1,99.99,0.15,84.99,51.0,33.99,Debit Card
1000994,2025-05-22,11747,Customer 11747,P1021,Coffee Maker,Home & Kitchen,Southeast,South Carolina,Online,1,89.99,0.15,76.49,48.0,28.49,Credit Card
1000995,2026-02-13,10414,Customer 10414,P1005,Wireless Headphones,Electronics,West,Oregon,Store,3,79.99,0.1,215.97,126.0,89.97,Credit Card
1000996,2026-04-10,12654,Customer 12654,P1019,Desk Lamp,Office,Midwest,Indiana,Online,1,49.99,0.05,47.49,24.0,23.49,Mobile Pay
1000997,2025-01-18,13553,Customer 13553,P1020,Portable Charger,Electronics,Midwest,Indiana,Online,4,34.99,0.15,118.97,70.0,48.97,Credit Card
1000998,2025-06-04,12642,Customer 12642,P1016,Monitor Stand,Office,Northeast,Pennsylvania,Store,1,64.99,0.1,58.49,31.0,27.49,Credit Card
1000999,2026-04-16,12049,Customer 12049,P1025,Monitor Stand,Office,West,Oregon,Online,2,64.99,0.05,123.48,62.0,61.48,Credit Card
1001000,2025-02-25,12366,Customer 12366,P1006,Jacket,Clothing,Southeast,Virginia,Store,2,119.99,0.05,227.98,126.0,101.98,Cash
1001001,2025-05-15,10499,Customer 10499,P1012,Camping Tent,Sports & Outdoors,Northeast,New Jersey,Online,1,179.99,0.15,152.99,96.0,56.99,Credit Card
1001002,2026-03-26,11999,Customer 11999,P1006,Hoodie,Clothing,Midwest,Wisconsin,Online,2,54.99,0.15,93.48,50.0,43.48,Cash
1001003,2026-03-21,10548,Customer 10548,P1014,Camping Tent,Sports & Outdoors,Northeast,New York,Store,1,179.99,0.0,179.99,96.0,83.99,Credit Card
1001004,2025-06-01,11728,Customer 11728,P1011,Wireless Mouse,Office,Northeast,New York,Store,1,39.99,0.15,33.99,18.0,15.99,PayPal
1001005,2026-04-20,10594,Customer 10594,P1008,Jeans,Clothing,Midwest,Ohio,Mobile App,2,69.99,0.05,132.98,64.0,68.98,PayPal
1001006,2025-06-18,11296,Customer 11296,P1023,Jacket,Clothing,Southeast,North Carolina,Online,2,119.99,0.05,227.98,126.0,101.98,Credit Card
1001007,2025-04-24,11012,Customer 11012,P1023,Jeans,Clothing,West,California,Online,4,69.99,0.0,279.96,128.0,151.96,Cash
1001008,2025-08-11,11183,Customer 11183,P1007,T-Shirt,Clothing,Southeast,South Carolina,Online,2,24.99,0.05,47.48,20.0,27.48,Mobile Pay
1001009,2025-11-22,10768,Customer 10768,P1005,Yoga Mat,Sports & Outdoors,Southwest,New Mexico,Online,5,34.99,0.15,148.71,75.0,73.71,Credit Card
1001010,2025-11-27,13230,Customer 13230,P1018,Wireless Mouse,Office,Midwest,Indiana,Store,1,39.99,0.1,35.99,18.0,17.99,Credit Card
1001011,2025-05-23,11385,Customer 11385,P1024,Dumbbell Set,Sports & Outdoors,Southwest,New Mexico,Online,4,89.99,0.05,341.96,196.0,145.96,Debit Card
1001012,2025-12-14,13513,Customer 13513,P1025,Air Fryer,Home & Kitchen,Midwest,Indiana,Mobile App,1,119.99,0.1,107.99,67.0,40.99,Credit Card
1001013,2025-01-10,12538,Customer 12538,P1005,Bluetooth Speaker,Electronics,Midwest,Indiana,Online,1,59.99,0.05,56.99,31.0,25.99,Credit Card
1001014,2025-02-11,11218,Customer 11218,P1024,USB-C Hub,Electronics,West,California,Store,2,39.99,0.05,75.98,38.0,37.98,Debit Card
1001015,2025-05-17,11000,Customer 11000,P1018,Office Chair,Office,Southeast,North Carolina,Store,2,229.99,0.2,367.98,270.0,97.98,Debit Card
1001016,2026-06-05,10684,Customer 10684,P1007,USB-C Hub,Electronics,Northeast,Massachusetts,Mobile App,2,39.99,0.05,75.98,38.0,37.98,Cash
1001017,2026-01-20,14338,Customer 14338,P1006,Bluetooth Speaker,Electronics,Southwest,Arizona,Online,1,59.99,0.1,53.99,31.0,22.99,Credit Card
1001018,2025-01-29,13860,Customer 13860,P1005,Blender,Home & Kitchen,West,Utah,Store,2,69.99,0.1,125.98,72.0,53.98,Debit Card
1001019,2025-02-08,12873,Customer 12873,P1011,Office Chair,Office,Northeast,Pennsylvania,Online,2,229.99,0.1,413.98,270.0,143.98,Credit Card
1001020,2026-04-02,10370,Customer 10370,P1013,USB-C Hub,Electronics,Midwest,Ohio,Store,1,39.99,0.1,35.99,19.0,16.99,Credit Card
1001021,2025-10-04,12852,Customer 12852,P1004,Monitor Stand,Office,West,Oregon,Store,1,64.99,0.0,64.99,31.0,33.99,Cash
1001022,2026-01-26,12759,Customer 12759,P1021,Jeans,Clothing,Southwest,Texas,Store,2,69.99,0.2,111.98,64.0,47.98,PayPal
1001023,2025-06-19,14801,Customer 14801,P1016,Running Shoes,Clothing,West,Utah,Store,2,109.99,0.0,219.98,116.0,103.98,Credit Card
1001024,2025-06-08,12429,Customer 12429,P1003,T-Shirt,Clothing,Midwest,Illinois,Online,2,24.99,0.1,44.98,20.0,24.98,Mobile Pay
1001025,2025-03-28,10518,Customer 10518,P1007,Electric Kettle,Home & Kitchen,Southwest,Nevada,Mobile App,2,44.99,0.1,80.98,46.0,34.98,Credit Card
1001026,2025-11-23,13482,Customer 13482,P1017,Water Bottle,Sports & Outdoors,Southeast,Florida,Online,2,24.99,0.05,47.48,19.0,28.48,Debit Card
1001027,2025-11-09,12282,Customer 12282,P1023,Hiking Backpack,Sports & Outdoors,West,Utah,Store,1,99.99,0.0,99.99,51.0,48.99,Mobile Pay
1001028,2025-10-28,13982,Customer 13982,P1011,Coffee Maker,Home & Kitchen,Southeast,Virginia,Store,2,89.99,0.1,161.98,96.0,65.98,Debit Card
1001029,2026-05-25,14936,Customer 14936,P1007,Wireless Headphones,Electronics,Southwest,Nevada,Store,3,79.99,0.0,239.97,126.0,113.97,Credit Card
1001030,2025-12-31,14611,Customer 14611,P1002,Mechanical Keyboard,Office,Southeast,South Carolina,Online,1,99.99,0.15,84.99,51.0,33.99,Credit Card
1001031,2026-05-25,12949,Customer 12949,P1009,Camping Tent,Sports & Outdoors,Midwest,Michigan,Online,3,179.99,0.15,458.97,288.0,170.97,Debit Card
1001032,2026-02-07,11369,Customer 11369,P1005,Hoodie,Clothing,Southwest,Arizona,Online,1,54.99,0.1,49.49,25.0,24.49,Credit Card
1001033,2025-03-13,12765,Customer 12765,P1025,Yoga Mat,Sports & Outdoors,Midwest,Illinois,Mobile App,3,34.99,0.0,104.97,45.0,59.97,Credit Card
1001034,2025-10-09,10193,Customer 10193,P1018,Dumbbell Set,Sports & Outdoors,West,California,Store,2,89.99,0.25,134.98,98.0,36.98,Debit Card
1001035,2026-06-15,13261,Customer 13261,P1012,Running Shoes,Clothing,Southeast,Georgia,Store,1,109.99,0.0,109.99,58.0,51.99,Credit Card
1001036,2026-01-27,12847,Customer 12847,P1014,Bluetooth Speaker,Electronics,Southwest,Nevada,Online,1,59.99,0.05,56.99,31.0,25.99,Debit Card
1001037,2025-03-05,14272,Customer 14272,P1013,Smart Watch,Electronics,Southeast,Georgia,Online,1,149.99,0.05,142.49,86.0,56.49,Mobile Pay
1001038,2025-04-19,11915,Customer 11915,P1009,Smart Watch,Electronics,Southeast,South Carolina,Store,1,149.99,0.2,119.99,86.0,33.99,Credit Card
1001039,2025-02-12,13763,Customer 13763,P1003,Wireless Headphones,Electronics,Midwest,Indiana,Online,1,79.99,0.1,71.99,42.0,29.99,Mobile Pay
1001040,2026-01-14,12221,Customer 12221,P1006,Wireless Headphones,Electronics,Northeast,New Jersey,Online,5,79.99,0.0,399.95,210.0,189.95,Credit Card
1001041,2025-08-27,12821,Customer 12821,P1015,Office Chair,Office,Northeast,New Jersey,Online,5,229.99,0.1,1034.96,675.0,359.96,Credit Card
1001042,2025-08-22,14204,Customer 14204,P1024,Jacket,Clothing,Southwest,Nevada,Store,1,119.99,0.0,119.99,63.0,56.99,Credit Card
1001043,2026-06-17,11683,Customer 11683,P1004,Portable Charger,Electronics,Southwest,Nevada,Online,1,34.99,0.05,33.24,17.5,15.74,PayPal
1001044,2026-05-29,11806,Customer 11806,P1012,Hoodie,Clothing,Southwest,Texas,Online,2,54.99,0.0,109.98,50.0,59.98,Credit Card
1001045,2025-02-21,12207,Customer 12207,P1020,Water Bottle,Sports & Outdoors,Northeast,Massachusetts,Online,2,24.99,0.0,49.98,19.0,30.98,Credit Card
1001046,2026-04-13,12697,Customer 12697,P1015,Bluetooth Speaker,Electronics,Southeast,Georgia,Store,1,59.99,0.2,47.99,31.0,16.99,Credit Card
1001047,2026-05-26,10258,Customer 10258,P1012,Portable Charger,Electronics,Southeast,South Carolina,Store,1,34.99,0.1,31.49,17.5,13.99,Credit Card
1001048,2025-01-01,10679,Customer 10679,P1011,Office Chair,Office,Southwest,Arizona,Store,2,229.99,0.0,459.98,270.0,189.98,Cash
1001049,2026-05-14,12658,Customer 12658,P1024,Water Bottle,Sports & Outdoors,West,Utah,Online,1,24.99,0.05,23.74,9.5,14.24,Credit Card
1001050,2026-02-20,13964,Customer 13964,P1004,Running Shoes,Clothing,Southeast,Georgia,Store,2,109.99,0.15,186.98,116.0,70.98,PayPal
1001051,2025-06-04,10314,Customer 10314,P1001,USB-C Hub,Electronics,Southwest,Nevada,Mobile App,4,39.99,0.0,159.96,76.0,83.96,Debit Card
1001052,2025-11-25,12450,Customer 12450,P1023,Hoodie,Clothing,Northeast,New Jersey,Online,5,54.99,0.15,233.71,125.0,108.71,Debit Card
1001053,2025-01-23,14121,Customer 14121,P1012,Jeans,Clothing,Southeast,Virginia,Online,2,69.99,0.0,139.98,64.0,75.98,Debit Card
1001054,2026-01-25,11631,Customer 11631,P1012,Electric Kettle,Home & Kitchen,Northeast,Connecticut,Online,1,44.99,0.0,44.99,23.0,21.99,Credit Card
1001055,2025-07-08,14820,Customer 14820,P1005,Hoodie,Clothing,Southeast,North Carolina,Online,3,54.99,0.1,148.47,75.0,73.47,Debit Card
1001056,2025-05-22,12186,Customer 12186,P1019,Mechanical Keyboard,Office,Southwest,Texas,Store,4,99.99,0.05,379.96,204.0,175.96,Credit Card
1001057,2026-03-10,13461,Customer 13461,P1013,Portable Charger,Electronics,West,Oregon,Store,2,34.99,0.15,59.48,35.0,24.48,Credit Card
1001058,2026-03-13,11200,Customer 11200,P1010,Water Bottle,Sports & Outdoors,Southeast,Virginia,Online,3,24.99,0.15,63.72,28.5,35.22,PayPal
1001059,2025-07-13,14458,Customer 14458,P1022,Smart Watch,Electronics,Midwest,Illinois,Online,1,149.99,0.0,149.99,86.0,63.99,Debit Card
1001060,2025-03-18,12813,Customer 12813,P1014,Hoodie,Clothing,Southwest,Nevada,Store,2,54.99,0.0,109.98,50.0,59.98,Debit Card
1001061,2026-02-09,12327,Customer 12327,P1023,T-Shirt,Clothing,West,California,Online,2,24.99,0.2,39.98,20.0,19.98,Credit Card
1001062,2026-05-06,11128,Customer 11128,P1010,Wireless Headphones,Electronics,Midwest,Michigan,Mobile App,1,79.99,0.1,71.99,42.0,29.99,Cash
1001063,2026-04-24,13892,Customer 13892,P1002,Jeans,Clothing,Southeast,Virginia,Online,1,69.99,0.0,69.99,32.0,37.99,Credit Card
1001064,2025-08-26,11794,Customer 11794,P1005,Portable Charger,Electronics,Midwest,Ohio,Online,3,34.99,0.1,94.47,52.5,41.97,Credit Card
1001065,2025-10-11,14744,Customer 14744,P1002,Air Fryer,Home & Kitchen,Southeast,Virginia,Online,4,119.99,0.0,479.96,268.0,211.96,PayPal
1001066,2025-02-28,10434,Customer 10434,P1010,Blender,Home & Kitchen,West,Washington,Store,2,69.99,0.2,111.98,72.0,39.98,Debit Card
1001067,2025-06-28,14973,Customer 14973,P1011,Hiking Backpack,Sports & Outdoors,Southeast,Florida,Mobile App,3,99.99,0.15,254.97,153.0,101.97,Debit Card
1001068,2026-01-18,11502,Customer 11502,P1022,Yoga Mat,Sports & Outdoors,Southwest,Arizona,Online,1,34.99,0.0,34.99,15.0,19.99,Cash
1001069,2026-02-22,10046,Customer 10046,P1012,Blender,Home & Kitchen,Northeast,New Jersey,Store,2,69.99,0.05,132.98,72.0,60.98,Debit Card
1001070,2025-07-31,11909,Customer 11909,P1013,Office Chair,Office,Southeast,Georgia,Online,1,229.99,0.15,195.49,135.0,60.49,Debit Card
1001071,2026-05-19,11657,Customer 11657,P1002,Hiking Backpack,Sports & Outdoors,West,Colorado,Mobile App,1,99.99,0.1,89.99,51.0,38.99,Cash
1001072,2025-05-19,13891,Customer 13891,P1019,T-Shirt,Clothing,Midwest,Michigan,Store,2,24.99,0.1,44.98,20.0,24.98,Cash
1001073,2026-01-19,14878,Customer 14878,P1012,Bluetooth Speaker,Electronics,Midwest,Ohio,Online,1,59.99,0.0,59.99,31.0,28.99,Cash
1001074,2026-01-01,13243,Customer 13243,P1008,Coffee Maker,Home & Kitchen,West,Oregon,Online,1,89.99,0.1,80.99,48.0,32.99,Credit Card
1001075,2025-11-21,13065,Customer 13065,P1003,Air Fryer,Home & Kitchen,West,Colorado,Mobile App,1,119.99,0.2,95.99,67.0,28.99,Credit Card
1001076,2025-07-02,10591,Customer 10591,P1009,Blender,Home & Kitchen,Southeast,Georgia,Mobile App,2,69.99,0.05,132.98,72.0,60.98,Debit Card
1001077,2026-01-23,11220,Customer 11220,P1019,Office Chair,Office,Midwest,Wisconsin,Online,2,229.99,0.1,413.98,270.0,143.98,Mobile Pay
1001078,2025-04-29,13010,Customer 13010,P1002,T-Shirt,Clothing,Midwest,Michigan,Online,2,24.99,0.0,49.98,20.0,29.98,Debit Card
1001079,2026-03-29,13381,Customer 13381,P1013,Hoodie,Clothing,Midwest,Ohio,Store,1,54.99,0.15,46.74,25.0,21.74,Credit Card
1001080,2025-11-26,12214,Customer 12214,P1006,Cookware Set,Home & Kitchen,Southeast,North Carolina,Online,1,129.99,0.1,116.99,72.0,44.99,Mobile Pay
1001081,2025-08-13,14154,Customer 14154,P1012,Running Shoes,Clothing,Southeast,Virginia,Mobile App,1,109.99,0.0,109.99,58.0,51.99,Cash
1001082,2025-07-11,12079,Customer 12079,P1011,Wireless Mouse,Office,West,California,Mobile App,3,39.99,0.2,95.98,54.0,41.98,PayPal
1001083,2025-03-10,14362,Customer 14362,P1016,Hoodie,Clothing,West,California,Store,4,54.99,0.25,164.97,100.0,64.97,Credit Card
1001084,2025-01-29,10521,Customer 10521,P1006,Smart Watch,Electronics,West,Washington,Store,5,149.99,0.1,674.96,430.0,244.96,PayPal
1001085,2025-06-21,14320,Customer 14320,P1010,Air Fryer,Home & Kitchen,West,Washington,Online,2,119.99,0.1,215.98,134.0,81.98,Mobile Pay
1001086,2025-05-04,12924,Customer 12924,P1023,Cookware Set,Home & Kitchen,Southwest,Nevada,Store,3,129.99,0.05,370.47,216.0,154.47,Mobile Pay
1001087,2026-01-11,14781,Customer 14781,P1019,Air Fryer,Home & Kitchen,Southwest,Oklahoma,Store,2,119.99,0.0,239.98,134.0,105.98,PayPal
1001088,2025-09-04,10874,Customer 10874,P1017,Jeans,Clothing,Southwest,Oklahoma,Store,1,69.99,0.05,66.49,32.0,34.49,Debit Card
1001089,2025-03-25,10584,Customer 10584,P1014,Mechanical Keyboard,Office,Midwest,Michigan,Store,3,99.99,0.2,239.98,153.0,86.98,Mobile Pay
1001090,2025-11-10,11396,Customer 11396,P1011,Air Fryer,Home & Kitchen,Midwest,Illinois,Online,1,119.99,0.1,107.99,67.0,40.99,Cash
1001091,2025-12-13,12861,Customer 12861,P1006,Office Chair,Office,Southeast,South Carolina,Online,2,229.99,0.2,367.98,270.0,97.98,Credit Card
1001092,2025-09-23,14098,Customer 14098,P1015,Jeans,Clothing,Southwest,New Mexico,Online,4,69.99,0.2,223.97,128.0,95.97,Cash
1001093,2025-12-23,13945,Customer 13945,P1021,Running Shoes,Clothing,Southeast,Georgia,Online,1,109.99,0.0,109.99,58.0,51.99,Cash
1001094,2026-05-17,10287,Customer 10287,P1022,T-Shirt,Clothing,Southeast,Florida,Mobile App,1,24.99,0.1,22.49,10.0,12.49,PayPal
1001095,2025-11-23,12249,Customer 12249,P1008,Hiking Backpack,Sports & Outdoors,Midwest,Illinois,Online,1,99.99,0.1,89.99,51.0,38.99,PayPal
1001096,2025-07-06,13899,Customer 13899,P1009,Running Shoes,Clothing,Southeast,Georgia,Online,2,109.99,0.25,164.98,116.0,48.98,Mobile Pay
1001097,2025-12-09,13764,Customer 13764,P1004,Bluetooth Speaker,Electronics,Southeast,Florida,Store,2,59.99,0.05,113.98,62.0,51.98,Debit Card
1001098,2026-04-19,11949,Customer 11949,P1008,Jeans,Clothing,West,Colorado,Store,2,69.99,0.0,139.98,64.0,75.98,Cash
1001099,2025-12-17,12027,Customer 12027,P1011,Electric Kettle,Home & Kitchen,West,Oregon,Mobile App,1,44.99,0.0,44.99,23.0,21.99,Mobile Pay
1001100,2025-09-19,11423,Customer 11423,P1013,Jeans,Clothing,Northeast,Connecticut,Online,1,69.99,0.05,66.49,32.0,34.49,PayPal
1001101,2025-03-05,11385,Customer 11385,P1012,Camping Tent,Sports & Outdoors,Northeast,Connecticut,Online,3,179.99,0.15,458.97,288.0,170.97,Credit Card
1001102,2026-01-08,12523,Customer 12523,P1020,Cookware Set,Home & Kitchen,Southeast,North Carolina,Online,4,129.99,0.1,467.96,288.0,179.96,Mobile Pay
1001103,2026-03-04,12308,Customer 12308,P1023,Coffee Maker,Home & Kitchen,Southwest,Texas,Online,1,89.99,0.25,67.49,48.0,19.49,Mobile Pay
1001104,2025-10-22,11329,Customer 11329,P1021,USB-C Hub,Electronics,West,Oregon,Online,2,39.99,0.15,67.98,38.0,29.98,PayPal
1001105,2025-12-11,10233,Customer 10233,P1018,Dumbbell Set,Sports & Outdoors,Northeast,Connecticut,Mobile App,3,89.99,0.2,215.98,147.0,68.98,Mobile Pay
1001106,2025-03-01,14216,Customer 14216,P1012,Blender,Home & Kitchen,Southwest,New Mexico,Online,2,69.99,0.0,139.98,72.0,67.98,Credit Card
1001107,2026-06-12,14042,Customer 14042,P1015,Jacket,Clothing,Northeast,Pennsylvania,Store,4,119.99,0.0,479.96,252.0,227.96,Credit Card
1001108,2025-08-19,10224,Customer 10224,P1002,Wireless Headphones,Electronics,Southeast,Georgia,Online,2,79.99,0.2,127.98,84.0,43.98,Mobile Pay
1001109,2026-04-28,12968,Customer 12968,P1023,USB-C Hub,Electronics,West,Utah,Mobile App,1,39.99,0.05,37.99,19.0,18.99,Mobile Pay
1001110,2026-01-04,13354,Customer 13354,P1019,Bluetooth Speaker,Electronics,Southeast,North Carolina,Online,2,59.99,0.0,119.98,62.0,57.98,Debit Card
1001111,2026-01-29,12796,Customer 12796,P1023,Hoodie,Clothing,Northeast,Massachusetts,Online,2,54.99,0.0,109.98,50.0,59.98,Credit Card
1001112,2025-05-31,14029,Customer 14029,P1020,Bluetooth Speaker,Electronics,Midwest,Indiana,Online,1,59.99,0.0,59.99,31.0,28.99,Credit Card
1001113,2025-05-24,13166,Customer 13166,P1025,Hiking Backpack,Sports & Outdoors,Midwest,Ohio,Store,1,99.99,0.15,84.99,51.0,33.99,Credit Card
1001114,2025-06-30,11074,Customer 11074,P1001,Jacket,Clothing,West,California,Store,3,119.99,0.2,287.98,189.0,98.98,Credit Card
1001115,2025-05-28,11838,Customer 11838,P1017,Dumbbell Set,Sports & Outdoors,West,Colorado,Mobile App,3,89.99,0.15,229.47,147.0,82.47,PayPal
1001116,2026-01-18,13856,Customer 13856,P1014,Coffee Maker,Home & Kitchen,Northeast,New Jersey,Online,1,89.99,0.0,89.99,48.0,41.99,Credit Card
1001117,2025-03-25,14962,Customer 14962,P1025,Monitor Stand,Office,Northeast,New Jersey,Online,2,64.99,0.1,116.98,62.0,54.98,Cash
1001118,2026-02-05,12256,Customer 12256,P1007,Bluetooth Speaker,Electronics,Southwest,Oklahoma,Online,2,59.99,0.0,119.98,62.0,57.98,Credit Card
1001119,2025-03-22,11984,Customer 11984,P1014,Desk Lamp,Office,Southeast,Florida,Store,1,49.99,0.0,49.99,24.0,25.99,Credit Card
1001120,2025-10-20,14946,Customer 14946,P1002,Mechanical Keyboard,Office,West,Washington,Store,3,99.99,0.0,299.97,153.0,146.97,Credit Card
1001121,2025-06-09,11173,Customer 11173,P1009,USB-C Hub,Electronics,Southwest,Texas,Online,3,39.99,0.15,101.97,57.0,44.97,Credit Card
1001122,2026-02-07,11885,Customer 11885,P1021,Camping Tent,Sports & Outdoors,Northeast,Connecticut,Store,3,179.99,0.0,539.97,288.0,251.97,PayPal
1001123,2025-06-06,14135,Customer 14135,P1018,Smart Watch,Electronics,West,Washington,Mobile App,1,149.99,0.2,119.99,86.0,33.99,Debit Card
1001124,2026-04-05,11610,Customer 11610,P1019,Cookware Set,Home & Kitchen,Northeast,Connecticut,Mobile App,1,129.99,0.0,129.99,72.0,57.99,Debit Card
1001125,2026-04-23,13272,Customer 13272,P1010,Monitor Stand,Office,Midwest,Michigan,Online,1,64.99,0.05,61.74,31.0,30.74,Credit Card
1001126,2025-10-05,14465,Customer 14465,P1001,Wireless Mouse,Office,Midwest,Michigan,Store,3,39.99,0.2,95.98,54.0,41.98,Debit Card
1001127,2025-01-13,14965,Customer 14965,P1001,Blender,Home & Kitchen,Midwest,Illinois,Online,1,69.99,0.0,69.99,36.0,33.99,PayPal
1001128,2026-01-15,13299,Customer 13299,P1004,Hiking Backpack,Sports & Outdoors,Southwest,Nevada,Online,3,99.99,0.1,269.97,153.0,116.97,Debit Card
1001129,2026-01-08,10535,Customer 10535,P1010,USB-C Hub,Electronics,Southwest,New Mexico,Store,3,39.99,0.0,119.97,57.0,62.97,Credit Card
1001130,2025-01-07,13860,Customer 13860,P1019,Desk Lamp,Office,West,Utah,Online,1,49.99,0.0,49.99,24.0,25.99,Mobile Pay
1001131,2025-11-04,14533,Customer 14533,P1012,USB-C Hub,Electronics,West,Colorado,Online,4,39.99,0.15,135.97,76.0,59.97,Credit Card
1001132,2025-01-16,12080,Customer 12080,P1011,USB-C Hub,Electronics,Midwest,Illinois,Online,2,39.99,0.0,79.98,38.0,41.98,Credit Card
